name,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01
YENISEY,5.498702878924141,18.46472029121472,33.80859996161207,30.394151942755457,18.613749317695312,14.633020026399002,13.297265138720773,10.248156447589755,6.633421425453656,4.231688484000845,3.0308342874175564,2.611954140186198,5.4007639420768845,20.305000060914228,37.492674465995876,33.5127353859188,20.0099921382769,15.303667790909692,14.269509782570756,11.593736036111556,7.926297460877945,5.237049885580958,3.740278965906612,3.311592100716235,7.030728902645648,22.02215642573397,35.36019483061213,28.390869165391347,17.30045394533076,14.652286704526011,13.756972624641563,11.85624243933114,8.413370763703323,5.365737406519437,3.622251151608946,2.8252188599115513,5.39360274997249,18.80101948428902,35.017397067353755,33.371716735230876,21.831527403400923,17.42327403324212,16.151998768042915,12.245504570767329,7.88441472268038,5.098622787400505,3.4945679267698986,2.8365442237027363,11.279131543025597,28.957497965950143,38.07500011938068,33.083652170722445,24.64260411471958,20.76042030626343,18.118779194871845,13.375618816027304,8.951477128673291,5.882442920191077,3.9967958059741484,3.5416676145719563,7.075304767761864,24.00544080419303,44.04437479751059,40.918283246260096,26.48010326504732,20.410146954429802,17.648527068883023,14.242897050271205,10.46012887422259,6.94557992562822,4.568398348282812,3.6908017203135235,11.359918975024675,27.816128698873936,37.64709820158078,33.1346534681035,22.311002550897722,16.563218925914704,14.923382795716671,11.767897764264484,7.972588604593518,5.013431711291299,3.2469285058791884,2.5544922265973926,7.5762062222471505,20.044777747053143,29.05988399300311,27.1081643991013,21.791809475983644,20.604964973415807,19.30179150500219,14.805496789221968,9.701011356343686,5.755161064088788,3.6224410063802743,3.1685738744338856,12.846979002765517,30.477067233297177,32.518318481332656,22.16330722175755,19.391693020541595,19.78465769222913,16.641666194317764,12.736811375153684,8.700840832494018,5.421033809368914,3.600949719645465,2.9280130199165177,6.209521055134606,20.84272334708832,34.104714146623905,26.64117683876886,14.473741949050753,11.255700600175738,10.022466490068823,7.791658564019268,5.217762656253362,3.373039748932019,2.3132489627780415,2.1024795339286126,9.397374466039608,25.088791282040017,30.537495524521074,21.226391811491393,14.155139729544842,13.256254739121657,12.824984957730976,11.211103927797955,8.372671878915497,5.528539799952685,3.571355038465954,3.447913654414093,11.21894746110753,28.066771309508265,41.99810982242473,39.29635293605633,24.726939854213146,16.37012660643918,14.147630556627464,10.733684620580739,7.255313949491792
PARANA,32.045828799608294,24.223032434086335,13.455271018233148,7.276979390320538,4.893950939390784,3.8667144759210417,4.4791149519753946,6.814623794386242,13.07021427446479,21.468179629509976,26.968183938856686,28.248470304250816,22.269717013787652,14.94150636009982,11.677887886243958,9.392296734540341,7.08500041079845,4.372026896140148,5.041000978896801,11.063392046753025,17.067486531336943,23.901324744465835,28.577211719965295,23.954764363376587,18.152276035731635,14.730967241793252,11.234892278454309,8.241523576902948,5.073873892402921,4.458570744026513,8.724966769857199,13.641916344315694,17.51444006466048,23.705256376981325,27.82080273378561,29.344025798695014,29.81287925215754,21.89645275213215,9.977052355682266,4.214749216977842,2.634489751666852,2.425168950785501,4.990719010882178,9.669409219919663,18.77748546663895,38.90678711673983,56.329611583657005,52.03209609286663,35.29160106140808,20.925435789541734,11.808134353346716,6.944293729307634,4.828231023100084,3.5490452630297344,4.062392705104106,7.762769098975229,12.928621653879368,22.369958399650972,34.62261575964719,40.468198237188716,36.9863923521286,25.771210849920692,14.118062067506605,8.073539900354236,6.7107014781816305,6.83653407085438,7.168604890150379,11.141715843050314,15.436477522721248,18.78817716073483,26.491507020485358,32.377144469701896,28.166103444323074,18.177194533806556,10.021977000627295,7.936485386891596,10.054694024113047,12.13006363805937,16.64642116525174,23.315373375715797,34.52892937201006,52.48047361674193,60.63189293430431,51.78175702795189,36.90029752841587,24.270255262792563,15.72074435968345,10.153267572920756,7.4371015512020335,6.292151820401365,7.560407610559689,9.746529908471702,13.494752756602518,26.29207413065737,43.190670401223294,57.52693230937908,58.637351073024114,37.13307208046354,15.555082197367804,8.95436404052928,9.249596904641619,9.870596561934255,9.76344649249581,11.01155330291594,12.499587131036362,18.003913468084715,26.11270868684339,26.0299460654325,21.281800011073212,17.98609791589919,15.562525340573004,13.897743229994738,9.97129425357923,6.12032237673701,6.482151832298739,9.698963889799995,14.849743555938124,23.331161865292824,31.49736562748069,34.67040761912776,34.18833722981295,28.52894277262995,21.814596813209494,19.958289169290577,15.059284873253482,8.071154756512637,7.425705593142759,11.029071410195703,15.545726683914646,20.950637570254,26.32413130389439,30.519004316442345,31.79450018075814,28.596981149502692,26.265050192031442,25.082431597250707,17.598983158097283,10.886903366275037,11.306596285461936,12.870335529216336,17.67099029375753
OB,11.729383836443036,22.449472349833716,23.438302487375136,15.426788408499796,9.153288581344889,6.520400487304009,5.383028522760253,4.599605641964334,3.638755798381047,2.891575428717703,2.4591028982989216,3.9545574051402075,10.306710211954288,21.439470403128514,25.224090548101795,15.673843561529504,7.5872697812650856,6.111734585941277,6.074040916160517,6.467175148826041,5.709054810384354,3.9491260287026564,2.7667460227663554,3.9124255708491673,12.826362926011518,23.20818043436716,21.191155920611024,13.371945735351803,9.152755775667368,6.954951745916908,5.896078150093861,5.428175078423352,4.529076794746825,3.329195926467326,2.6104657918701406,3.964507057108771,10.12965138288554,19.058071629889756,21.431404267108473,15.735413776692537,10.498250542535155,8.12706512258208,7.385832083286737,7.505789510955346,6.75609969028829,5.42781963660634,4.1586192189805296,4.5278520913682785,14.787359850850427,28.215198977960423,27.769898742575904,20.323341903370224,14.621238560407962,10.382708060262733,8.407048792068643,7.331702334927336,6.069260192352822,4.568031640701358,3.472758661604841,6.413041656456091,14.241149496577114,20.714403042036935,20.829579619022194,15.235546016290044,10.235324924501505,8.356130788256266,7.581197265186813,7.566630210712731,7.159917931876784,5.670894815330153,4.00548058124216,5.68549927420536,13.71832835608808,21.43653387723016,21.29861526157682,16.50221199471891,12.18344209829157,9.155581998412464,7.549145230552541,7.211003571180968,6.320429030740775,4.447312125151028,2.8778078295650396,4.054998796665585,14.688934041800245,25.71097517614312,22.030402183336047,13.95256468380439,10.191268822209945,8.052035064386905,7.122317741179761,7.027811074750235,6.518531529316445,4.485027423835626,2.7098311553171937,3.335584405203891,12.67442163776031,22.42390169513048,17.847273615123555,10.560580797783551,8.367600556885835,6.713308946995993,5.713932646475343,5.224215378542541,4.426801513039597,3.211279175865729,2.278355559496886,3.309785691525418,10.054114868127133,16.3827651043876,13.38137969364851,7.832379696700651,5.529074860659886,4.463500723005513,4.348239787266775,4.483179269042233,3.6948964107808036,2.614976172501993,1.979896100364553,3.420387396772137,13.950478070681902,25.279885781624856,22.0569644827998,13.733796301608,9.48685484140081,7.022322642667063,6.337625408882503,6.944109853364409,6.576027085096794,4.848028704138417,3.3618076829880486,6.008390210861297,15.562197488382395,24.431434607125798,24.365906036663645,18.14862472242179,12.310103634377924,8.785218610595217,7.807228381271144,8.061702510092596,6.868420470684225
MISSISSIPPI,28.944783323141923,28.19815886874008,26.37004446594513,19.47498345645199,11.523060701023942,7.954117969951156,6.969852561964402,6.986674733381407,9.92254903504429,14.958203738935504,19.455999668812485,25.15110213574029,28.146430676222305,25.177162415685405,22.75580830774236,20.04945965318402,14.346398928931498,9.978896915757659,8.894719211711083,11.789548708273387,18.171196743100953,25.734665892287598,30.572400754410655,29.45994845003376,27.22226505384835,24.53971820037181,18.91070219942851,13.215415339997989,8.397821128013804,5.627291514064353,4.9097697576741135,5.026987664711393,6.675080162076665,11.129474417015837,15.734738656784769,19.45792112726947,24.524792092086205,24.42073035557043,16.588481723992732,9.075144612629144,5.892176067655182,5.819343923827766,7.395140955965732,9.520334960942556,12.467074660508223,18.22327202839409,22.941530285229405,25.30482986770447,29.264130431378522,29.215293314432085,23.156667610054726,16.682644708159597,11.365066830595902,7.611720537883109,6.710155264341907,7.16154067566701,8.725325044958284,12.892610372698561,17.914663584090448,27.441532769037764,39.573555915582006,41.7201314094212,34.811193524384855,25.941811601405178,15.990526443490907,11.757535096527405,12.58419664073383,10.503698742524863,10.917288108599953,15.109339324409362,16.84272028930447,20.473166608958945,28.98103784802858,35.97765340681831,34.04496396227467,23.84504740648841,15.307667307167042,12.479213611748975,16.857995775192492,23.23565067606772,23.090625191864774,23.141800471861597,25.67300412394029,30.836836248583314,34.997406728622444,32.080348884728814,29.41488373722571,25.92563083787985,18.676986925385222,13.640705860619072,10.897193445294969,8.353810672393005,8.269124834341405,10.377183688687756,15.176819296108098,25.5473083164876,39.839338100106936,49.04659218178813,43.36304633901909,28.01400810734313,15.522839416169637,9.364916331594618,6.79159899771525,7.397499572910886,13.324608629307372,19.91249656389576,21.650633417786526,23.054044316851332,23.788949162397348,19.495962610694754,13.801546244824882,8.842715944066844,5.145042682763296,3.9495737339798005,4.294117594562299,4.591567993750245,5.578346454234357,11.091445149645038,17.912518537327227,21.851011334981298,28.703109479425095,34.86016272816753,32.34317175936466,24.351153309015103,16.123785873239523,10.62110592733516,7.732715126848679,7.769720437288993,11.313308454210992,15.537750380809802,17.41298358714551,18.92348126191353,22.873692114143793,25.359267352608924,24.31135656721413,21.066138527304307,14.680986762841576,9.961476253327133,9.861136769581767,9.846307684053345,9.445828689570698
NILE,1.9624971604641823,2.9137565603312523,3.909120667027626,7.093984236500358,14.010578776656535,20.033913348404568,18.502717345241432,11.32046176438484,5.964086068121979,3.5809717824076697,2.0852317983218573,1.5372870178823963,2.1883741604571325,3.198447497410177,3.9639544977736194,6.641335775584873,13.00393576389204,17.94436002317683,15.948201331188935,10.692627449890892,6.519950016684997,3.5718466725616422,1.781349399121815,1.3473100201257366,1.930364347507523,3.1270352112664668,4.9150880488431925,8.889370247510865,16.77314872575786,22.166140325557596,19.1613929068657,12.193401829463818,6.1558601808773545,2.52840954379584,1.2829154782684837,1.4118512028052546,2.3864547531928664,3.989249340261228,5.832529340761854,9.984293643588858,18.43315224994338,24.043933351343465,20.31264531406292,13.120724713142218,8.6648666270883,5.944340233133693,3.7971223301870864,2.5724703232199304,2.21443619410153,2.8416040725260454,4.498763326361772,9.12179009399053,17.607727813126562,23.179249442540478,19.365574191281905,10.736853197261611,4.896511162676421,2.569975297861221,1.681932791353229,1.6726354178374658,2.2863210434647296,2.8230385219140177,3.9100538170178836,7.532857518015494,14.030832183669679,18.618973702810425,16.261245538625577,10.382234769477487,5.701676986192566,2.7231820121705206,1.6537171546876872,1.6495125815621507,2.093691383941826,2.7110183771899057,2.641565881095722,3.736326526649357,8.538969114529204,13.182868515792402,12.440834387491739,8.37122648168201,4.993425236977819,3.4247933373141564,2.806706133405026,2.8387212857783646,3.7259075898798355,5.027780614770062,6.760241960128077,9.484721702638211,15.301075744685624,21.189701408126684,19.125822056373618,11.09334220997357,5.204783150973948,2.68610030421239,1.5196809768782673,1.3143718332956245,1.8443735798833136,2.59514390676457,3.708723959597194,5.980559700720565,11.389215318635268,17.796048033065592,17.989763392390923,12.784094151601558,8.251515867295874,4.796683308866528,2.0998002607969646,1.0826247851164463,1.5111352798889575,2.9463230700522374,4.281622513651329,6.975968540362582,14.225187731835371,21.1976870250609,19.601645741453684,12.216708169656348,6.877477735358724,4.258161926729269,2.4266636982239933,1.7815897027717755,2.817268970913869,4.456154414082621,5.305244491868949,7.231056971527823,12.960406701251506,18.197279905804674,16.984104595499986,11.356248453718964,6.1189279755835555,2.950559442191107,1.4702436717186853,1.2498863147091608,1.9788116527692168,3.4366857708322525,5.381255604573114,8.589337518307536,15.040572832406108,21.189071362874554,21.844710315117453,16.194030449187103,7.682074223390771
