name,1998-02-01,1998-03-01,1998-04-01,1998-05-01,1998-06-01,1998-07-01,1998-08-01,1998-09-01,1998-10-01,1998-11-01,1998-12-01,1999-01-01,1999-02-01,1999-03-01,1999-04-01,1999-05-01,1999-06-01,1999-07-01,1999-08-01,1999-09-01,1999-10-01,1999-11-01,1999-12-01,2000-01-01,2000-02-01,2000-03-01,2000-04-01,2000-05-01,2000-06-01,2000-07-01,2000-08-01,2000-09-01,2000-10-01,2000-11-01,2000-12-01,2001-01-01,2001-02-01,2001-03-01,2001-04-01,2001-05-01,2001-06-01,2001-07-01,2001-08-01,2001-09-01,2001-10-01,2001-11-01,2001-12-01,2002-01-01,2002-02-01,2002-03-01,2002-04-01,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01
WINISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTTAWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALAS,44.70772017455269,40.47280171982817,40.72787716763632,48.09049634810064,48.57497680106029,38.16735426407698,21.932107698692615,15.303500428923435,19.50335023658703,22.972332852723905,27.191134903553184,32.385048847698144,33.66794982050498,33.076028257819345,35.363262118612454,34.572404463942796,32.34505511010869,28.74397375236537,20.959567432573216,17.851257601208218,29.05611653340913,42.62337206283541,34.94624507696351,23.34429673339288,17.168053430569316,16.63953686187339,24.032777343918763,22.879511254342386,16.242899125933004,11.647358349646284,7.3301177426481114,17.509602909795866,34.90565194696762,37.468749753049565,33.69959481700066,28.19219221078979,26.95449005258946,31.444269979342693,27.804537596066915,15.493310460128946,9.826306673813445,14.118034965274518,13.15702257072538,21.991823248448867,39.75538393276113,37.441439805198215,29.71930579618991,33.45842207149521,43.55820299591596,63.13440651953579,83.20966304856941,69.60359952790972,32.708230560366836,13.056328343422283,8.63337524759618,8.74680555838521,11.26898174633773,25.43541991643293,43.96282042762512,46.83759361505864,48.24955317509474,55.050132309321825,61.77770926690671,57.5531737958122,43.27634989136355,28.45869479648798,11.7258042852505,6.9707654706310045,29.286791033526555,54.684086499975315,50.2686758070151,34.01400823270543,33.51065261017054,42.681058448554325,41.74215103790616,28.55112320432718,20.626668784860218,20.624100186597182,13.422371839132092,8.643350699147948,20.19822030802559,39.64545245912363,55.0083296477336,55.824997777161315,51.008013431019116,47.806407535764706,42.21642648913617,33.798969933914115,17.553774296611405,9.28264385357626,11.330562917623823,6.9039197260272696,7.361770771398515,18.644467175910307,33.43075408779256,44.13787172880174,45.87742563775672,44.56966139516679,37.286732148114524,22.415902947104133,15.193676895940042,13.566613626245312,9.869524849485973,18.863038285712086,36.026899634611524,37.51018269928642,23.753771091173274,20.538229677340386,40.03894981278479,60.21257101198682,58.607254076558924,36.714125478958984,17.98276734244356,12.001421374822616,6.276022798555008,2.337921527589356,11.620149205448044,31.341928309659124,34.798613725421696,25.56617554785988,23.811865690929427,19.430829042659603,19.168984522891023,20.264514776169044,12.638849645682726,7.07296415658063,6.9467973003808865,18.199099900119105,30.040955374018957,29.568197136823347,27.533995676054843,27.324384749269505,29.803981930971005,39.16157222157299,46.40497520131837,38.13744125616772,22.27069181944841,14.41294824214241,18.539234856702215,21.516576583981635,19.955338057838098,25.86467731662236,36.77189504373896,51.99497115975022,59.12357276090788,49.391025165468804,40.98959037297834,35.44960698494542,24.85122624826779,14.482517809265111,10.09282773085834,13.877165865914986,17.88687861357681,15.51137039152039,11.902887175030676,25.024504228167167,44.294086608425886,36.69689319529312,27.708394500985293,35.598734693261775,31.25947176882047,13.554899199476475,5.259858732945408,13.101875127398305,41.496246682578004,65.85774794434099,49.63975446920862,23.706608688436205,26.08115910989019,35.399614991628106,28.113534730424174,19.232182711786074,14.794308367116884,8.522672731306493,4.048509828687246,3.1342704098078746,16.477080776857207,37.10163242239517,45.327060233392665,43.94664956409551,44.52235435081393,52.756671250056684,48.71956103482557,33.92882560010948,25.783480468522338,17.978455842673885,12.038180688551098,10.253597366948279,11.290954872524896,23.587815039016085,45.43030682941534,55.44286183887627,53.23717374988265,56.58210354273246,52.44400250238202,29.46798407360289,13.54082578353688,10.754982823730773,9.026397901789558,22.79969658959249,50.25831474589202,51.36453217096235,38.096189266828475,40.0712793139949,45.651125488037565,49.63788664358632,44.36165608045137,31.753433435430797,18.163388968719058,11.220908941223426,16.553765300733993,29.221263325113927,49.961465780651736,74.25426608104075,78.52995287403533,47.72763089917058,28.851734356158847,43.50652335081085,57.185752907541385,61.94300124209286,56.67058296267993,37.28845506456323,15.370481737209788,19.956441804278622,39.95027334907483,51.46714558789559
MARONI,158.33616591317997,210.337276575926,314.89998802440294,313.9355813079261,239.2845702813733,174.24510428936046,116.20990064471374,65.00936252280404,58.949564835454495,122.33949602308905,236.0959587957081,312.7387611687199,300.30058072211096,261.772830855283,254.7502108858696,279.83714949748526,285.3788367670232,268.64138624744623,230.0617297773414,145.78649351141576,74.87626670972142,68.8789320229581,171.32735792301716,280.3029106237676,267.69577285904535,259.9612402373349,339.76324704138426,356.05883861518123,285.3188947254536,241.3098249894795,176.17586173923604,106.21611648936361,81.60368810157867,97.71376179234159,185.36396950192514,242.44357281579178,206.40194012273335,195.37551957826952,269.33013836325665,341.07170929987416,313.5122775284142,205.0534549041604,109.09329321717587,70.39766816467277,62.0899511414657,91.46590194590735,150.90156445776194,189.59472994944838,212.7694588314668,244.50831700881776,281.31751164413043,290.9138678294835,234.50607142898582,150.73372135731358,102.26558623441883,61.65139560473092,56.093277959215854,132.11800897307785,184.93044550691397,154.41402100712688,124.5880663852394,153.3397232550886,241.88683407002281,316.5894010210983,297.5599288294811,204.80580630815692,103.08885709050384,55.155635981418826,66.82068745237768,97.4341796432169,125.09420396020735,161.9810251827564,228.60620591187774,316.63272228600476,375.0577972041948,345.5950490776682,279.3567897075788,232.18546761290708,153.32415310951157,72.01889713922446,40.61051075212447,55.27065912309105,156.52913344254495,267.98711624188775,281.22873073089045,325.9981796306783,417.4985069021688,365.515510921876,250.39015977412708,209.70167529097012,144.09801797748298,67.17667333701202,48.09969401454215,115.99600952911277,257.297653017445,306.1536533323314,254.28044825434313,241.32796158739615,290.5528224160049,337.3256102083565,307.19530811149156,206.66457898985618,115.73060629334901,61.56172133202864,66.99134408273048,134.0716822584372,204.71236806047807,211.25246420958547,188.6008189015578,237.40792694388367,332.48954315257146,384.6436977384695,334.3726091952443,237.72558674661994,151.00178119669076,99.54720941166703,103.8263467765685,142.5322995756194,197.35348227244873,246.9550882569078,271.1429287132592,244.91858731255206,276.2839826773696,358.2694414172447,332.799327305972,226.3358194258637,124.65689818313457,73.22489655146308,52.68818625230424,94.83605235366821,239.10088019752484,335.5449080266988,336.25511710682883,301.9023695843964,227.55543876948423,196.24145705171688,223.58469843934495,185.20493832573263,86.7360003135087,41.1134510183189,60.532893305822704,109.09901506963269,159.45337612757095,169.83605171147934,200.65695907167938,266.56931463847474,311.3199653054944,340.93662697217354,323.3843664080498,263.2390897366407,188.39410965234399,107.4750084100227,78.38638375534846,124.93927486133586,170.39964736262644,195.78044581020902,289.6179705105243,338.0705703381386,282.79423537119044,273.45741601231623,272.4879989581857,222.7847622954456,144.23006374408698,90.36199818551042,89.52300637147555,93.42808122136772,154.9731935882839,267.3240597994343,293.4582349391171,292.14550069307865,347.4993051368678,318.27197186302107,207.95283760657009,157.98038978145254,124.08911490436202,54.756790645232606,23.59532034668976,66.00686687056363,134.0825751738312,216.80773329735672,292.0899093556927,314.5080081133765,354.4557871959269,352.40302913186514,259.49857353677237,212.1739783981574,179.6621006637703,123.57549965495453,109.01036829748232,151.20259471643064,216.84243556775385,254.24233449024752,245.07767928474033,201.0754995058199,195.1661660148792,248.49346941243255,273.4677672994936,234.74485767877542,158.80041935159838,73.98125108072536,48.37270218618612,94.27057723149044,168.98110036020734,225.99137051409025,263.53962031406013,296.01524252551536,315.52392826999437,354.3319197754609,328.7858262146939,218.81405057566954,114.74456836195515,43.38392572704903,27.400777011385806,70.70514004722239,102.72213481126497,115.81168847290388,171.32697085441126,254.75144774225498,338.1976963286864,348.56369447481916,268.9789718615392,184.54450648933704,127.62006858500217,76.69678891788634,46.99110450135995,97.00122686664164
ANDERSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUADIANA,49.43260110176292,37.46811942131045,56.49819399979148,72.05860138002632,36.84587207403896,5.571391390936425,16.319710746295883,33.748498985460536,27.078088333684093,20.96343157235013,31.03564324046159,33.15060387441224,33.16072168669585,42.061120959074735,41.7005067407698,31.783170085386782,18.79739066277494,7.846375605164716,19.990090753457043,72.70870067608044,99.49452165604143,61.49442772317323,33.878107855715704,22.974502598969394,15.289949577468064,53.63766808809437,100.68129362354745,75.56158852407167,21.059261074741343,1.904260976005774,3.647554277710068,16.407420779996993,47.25274653182129,101.8973087886805,143.92044695171012,126.36353882922049,99.24528939842358,81.68646070872785,49.85964896968253,34.818715774958335,20.496093184493667,3.8206018109905604,15.780644604496555,58.18940823080817,85.06046015536593,64.73632637467105,47.73967858820901,41.146237583986796,40.711834355443834,63.97556816748431,65.88636618593765,36.685254713459884,13.348285690063717,4.8742047628032,19.758451348577786,47.66871229741716,66.11394261403552,83.0817747988335,89.00962037278231,79.84041167538975,70.15642827211033,57.89118668774835,43.664212761853925,23.687831472754553,7.14407321666766,4.790566353603213,11.203739804933438,52.064537251484,105.26399294296311,98.19425316709666,61.74786371718377,52.31597429467409,62.19797552237445,62.51892218284578,59.082744147988166,54.76537743265252,28.140520830184318,9.364750336662365,10.507955456134308,37.43438861285843,67.96870093711973,51.109274310789594,25.423091263509484,20.114549887492963,23.38830213676298,26.354766788251002,24.870516018821895,22.43834718645232,14.250560596493727,5.463456686516171,4.7720896619177875,33.12822840779875,69.4250425726114,64.36599452812162,48.15405737466875,46.42730906788032,52.31584989167618,59.76981481123291,47.41463994574892,30.62500052830908,23.093665151338747,14.487181317083799,17.970065989286613,56.38133802552569,110.2622028887276,109.05940091939496,58.29664436451914,39.968619205681534,48.70951791637813,55.08873457605612,71.0322664269436,67.84991495277767,36.33350733221616,14.205098685156157,20.0460747701193,38.58296289797622,50.04388088392991,47.10303062357579,40.67178137159816,52.883560492461115,56.793383880687706,62.90695964396724,91.69137270196424,78.20520951241123,31.35228429751114,7.040175976605248,9.77117493792833,38.66567499760502,59.04630045367708,50.183236970116006,53.49584538511947,66.29554170348449,56.786261772520696,42.10520901802174,34.4511575287771,24.509756674168244,14.255790321800081,6.622362871354569,8.17354185028655,24.345396004267755,38.673394063911545,83.13517610898961,142.3242665047267,147.7626293615058,130.12081695100767,102.11179982183008,66.65708630244649,46.60002017524544,30.913635533663008,15.743660650497059,16.638429946206138,41.97243913063886,69.04927569859662,99.91132300032136,116.29033913832035,85.30838842459232,62.464976418189224,71.3402108071198,78.61355892185864,62.39949905403293,27.093387217460233,8.139226840322245,11.028522947801388,23.41173191300401,51.96755653446499,67.04627351114188,41.82180163685046,20.056853042424304,19.81675923610062,33.62688768073011,47.623612015802344,35.143056850295466,12.116586190431441,2.7182483237581536,17.424281627808146,50.76799489888637,89.09002055151123,103.59563353063663,77.94131787624522,62.447452667922235,97.86581897245658,125.04660836469978,80.07968898425528,28.862226307130012,11.705557008858008,5.70776109604383,15.608955734881652,40.99033485570404,51.79968718830477,46.32702502980102,61.25157948606146,79.46456576473277,73.62375469859386,59.37629130032606,49.07768094975861,31.827686383179806,17.095018289197238,9.17475743412237,19.227803792375646,51.88839251472052,85.09063660669959,90.74096007854615,59.71503736380393,39.14651802850272,38.04743389876671,45.29911211062076,45.461205101568645,25.280423246927995,11.784503633057392,7.134262050492794,8.205244264378141,31.49726173766408,56.877926823413134,50.60678146413363,45.460983154936564,57.770035514782606,55.772381167823845,60.152989995984015,85.4141965891366,74.49018447826708,27.030299020237006,3.6467078344773447,4.244590268302181,23.50022725688992,64.59048919435068,83.49199454247808
ESSEQUIBO,59.26445130102796,117.57184304095654,260.6122742764762,379.69725898507346,375.727851515533,270.0551665217299,162.2912808802129,104.60865557010706,81.62346761591265,85.17360758751956,109.48509652593899,121.33514198214255,128.0450982396601,170.68758365295741,231.04071897499966,302.94392352459636,376.4825308655947,384.82499716458904,307.3095012734339,215.97554766686645,160.81895073730635,117.01729821771347,137.53543415850595,201.1093652398633,186.54207524571035,182.23473818664814,294.26166588927515,388.52593933480574,359.63325336325266,274.0529364552775,188.66023897241456,122.19359879367578,97.66216732460552,128.28152386960238,148.2176448788462,108.25514414169311,77.57436041293346,98.54830622072814,206.6113862031491,368.8700143147464,408.0218211696458,291.47367573605305,161.64318529396039,93.74150288841719,68.32270745170925,78.72511231146557,107.21911903317076,99.87734232251269,92.22744078759303,155.0244567733871,261.54345938640085,368.1495979253552,379.2959582482821,259.908057623788,152.7800633896322,90.14646761893137,66.50288101853383,97.89483021155178,104.48151951376867,71.01792659133092,54.5153780952833,91.72781701060524,229.7822426841218,379.21503904271515,402.25814707281654,336.9738822131113,232.284968709823,138.33685799007506,97.90383165185864,88.93748011444555,93.4569619300373,93.57194223132032,90.89736505168395,135.10156601953588,285.9517566048313,424.0926663174357,402.7456097688984,321.96386354967404,240.5056534165479,152.33899090738154,94.2717180047089,72.79481327822378,99.62314651212183,137.5967200795313,139.11397060171421,182.87395257271334,302.6554553760177,346.5851935825358,311.1447669838407,298.4138018752152,244.6179348922108,141.51941632141958,80.92866317703677,101.73841233721674,195.67879674753974,224.90514766088995,151.04795503168913,127.90064277539577,220.63034291125285,390.4458796196697,485.54320517947656,387.1667017886476,208.3818619025599,111.7412772778317,102.808194516226,108.8695648167394,95.25951156507438,71.92070003700294,95.77845023100173,190.00220124423006,304.7992620468964,407.0841096024519,435.3949516825412,391.3493469943911,303.5191018063251,171.14278730406204,90.4859263395493,98.12183429320123,134.30106491464383,142.20377503854456,123.12642174706247,107.9793859337169,178.6374894628367,321.43586929850755,398.39498451503897,350.3393822061268,230.11149561467278,151.35166137761698,113.36292858136821,145.73950416441446,226.94304316233803,206.07331345179813,129.81466565870645,109.49453253752537,131.7903972220147,186.29991526276746,265.3163467227233,263.2026400354137,163.33278784894793,91.10861121141869,74.22544840268492,79.19014659878283,93.13705235227835,86.41740335867061,80.83518395111048,144.62378693124003,276.5254706120089,359.5807917629067,379.5146649297429,391.1702788757817,310.7085682425925,170.12801190885216,110.27850777621424,123.7348711289199,125.3048101190588,119.35550736453806,171.52779988814132,196.8590013924644,238.30463103103477,361.95163112910654,352.95721577653217,250.2448550754516,177.53771117790882,124.01929399965148,120.51054591317606,117.03296528716162,102.07319626655375,113.07081972025064,126.54213153076513,162.1895380723995,254.64680031517503,313.5386322269394,307.0384703279058,288.60741868378443,213.2129935967656,99.636939623719,44.05151686440229,54.89170510243059,75.47242195849938,91.61272085783767,115.09057043694136,140.11216331830127,236.73792234803673,345.2633199264966,342.8399646859448,307.2602447382543,240.96862488984675,130.76802420967442,93.9103041896902,113.74051974534474,102.81178108580653,84.72149698275415,83.04848267801755,90.85910478998733,132.21147868130492,226.19999187785976,291.83243575444146,250.1753555067142,155.820866633566,86.9584397093181,79.8894772218907,88.09398887856112,89.59468245201515,92.68297832939203,76.29254105682185,83.6238794704626,179.82106090361432,304.05008397977826,334.4402144517313,280.71515870433984,178.57874441270928,71.7779811331667,30.98635545453442,43.527519423203884,51.53848934514902,55.46675697703427,70.8530023760053,126.03997042883073,255.39263463550142,347.19554692331815,331.8198168544902,269.4747249986825,190.43810463662544,115.04829153518138,81.07436673453634,114.33501760229423
SUSQUEHANNA,131.4178716357992,126.97930715132644,131.93791622251263,133.31344395738938,123.87409320525813,97.30318771223409,70.71191920976372,64.40565840421776,61.16301103316458,44.88221142339892,71.78491161814964,112.4367170764019,98.59483698670567,91.55531136218067,87.03843533250888,66.70778471968246,64.58339720667523,75.39529082685002,115.84648952921731,138.5726685120649,98.03258252878516,71.52373291905171,75.15951982785764,81.79342844920069,94.23380155751347,110.29821478907284,127.14420073881196,135.3296249996835,125.24717274530511,101.65669665164839,91.33946027124804,87.1394581759097,70.53521307194467,65.38423056097366,70.47314089334546,60.47777359598117,72.7105288410063,96.68579435913142,81.66862900475817,77.98421174857164,91.89796634664184,86.24757421733678,91.29825927111148,91.53690074514748,64.61959533423259,56.57475637758965,67.74535025542258,64.94585610755317,70.6145153663717,94.43404442678508,116.5361993358076,135.24579545730373,119.88889387318869,78.26590975834308,77.73025636370326,113.07151328036784,123.68696477487454,111.37107944873328,103.4376952590226,97.99316339170205,98.33815099428737,91.32111274315241,90.8648464534391,119.71438399762663,143.26902642593774,145.02209720361054,155.461139397907,160.61311924957477,133.74479387696704,118.39561370438884,117.88800488902498,96.06103684539198,74.59861130255436,85.72689044929459,120.30067368768935,132.07206001297033,138.77815144931168,164.08244516759135,179.62768038477628,164.3027863317959,112.77102883195634,91.80329082134011,118.83822900022832,125.5867403750282,105.08496247313208,101.99971585579186,93.45946183691345,69.31458853714331,78.58348177636006,101.07394605611557,89.87556360889386,95.74345701174684,138.77933011792092,130.9438123894484,106.3785716729043,104.45212907827259,75.05851824852051,59.400653867947476,77.88160949420573,122.66536214047616,169.489908667497,153.6553851761657,122.60022174879973,121.8835500609986,121.56668386069545,104.74853213440713,90.12979446085265,91.48760654761905,94.48493541225444,103.16129745315615,96.36170264369595,76.37788430005743,80.8212949572485,101.12082953628601,102.71059561116236,90.50022193736581,99.5690971620235,119.51778602179559,113.27722667966913,100.10244850758389,123.05389373085998,131.74622088392223,108.78906035090844,101.39704622420787,106.01344700078015,103.99525038922573,98.74748591081975,99.06026485382714,85.32131796740185,84.3806376679562,96.86872802217725,72.716778268615,47.329047943913835,56.844844533509075,88.15123351120327,117.2795451867066,122.38308764631168,118.52978715193552,106.66906176288448,97.93011804787123,97.09875828099415,85.35787679806538,87.10816261363132,83.13111081310667,71.23015285021253,73.6940941736808,76.12674271763315,85.95040363982406,102.68356011463926,108.19504352884928,108.45111904634305,110.98955460517048,99.98032819812754,85.23875270859487,70.35432559464347,73.02408956405058,109.60824530070069,159.5726615439229,194.47186356034283,165.43787008248117,105.68640088443141,109.58861448143627,197.6538027834004,240.29005982685464,164.35808324029273,104.34603031951886,97.91564214583548,81.41630513220312,60.59393813457137,54.93767617223767,78.56207303700657,106.62489650855635,105.1360265033595,99.24115818852226,103.8673833032499,115.265736190153,101.99946030522858,79.0349042526661,95.73633258400807,94.31677448594327,66.072092243917,62.556518550947914,78.840511299654,107.02899730655565,126.5411602033438,112.3421865948716,86.30807279694285,84.08452973429945,96.34275449983576,95.05412171823465,84.2983121245015,77.27058628599278,82.8166960631286,94.70332284907094,106.11021983569725,114.31249834892239,114.52973002916454,114.42674334236551,96.86442096938758,70.89477759475332,70.7447910172502,75.65923448396188,72.88559458878198,63.91411887229892,57.665977850986884,71.7434554593133,85.64455546929302,114.48866802241999,148.68396968037695,123.07165962628699,86.13665983308303,86.89274464002594,80.03413978611323,74.83273842044835,86.10098735352663,95.8816092921879,95.1341115286601,74.77125279671155,70.09734073308074,81.3784400533688,83.29897622232745,94.60778490061844,99.60840678241621,88.60899649435228,80.20756528362391,72.980884707
JEQUITINHONHA,94.91927069115862,52.31481107030898,26.695121087001763,18.312954605186576,13.777266167880677,11.69915713925829,11.987742047317244,28.725861986767875,130.67261903144228,244.8946054929265,209.31783606873935,115.98849809354138,105.98812946791205,111.44500512124628,65.84388106615361,25.227649590170266,19.279653264370744,21.94726762826564,17.831587799102053,29.06033194271708,112.28088926646431,210.65515091687513,225.58291619042353,185.25070373733453,158.74441880096032,140.7127536610408,81.51635162013422,27.15388744842326,16.92638871545995,18.72652576574731,25.936930363743123,34.41844543161713,96.51598296949842,226.02984326729222,239.5990123185877,116.40811274973612,59.441704876132725,64.50659638819309,49.77606286579964,39.48573397163605,31.377550852457972,22.621950038153187,23.31310464213577,53.79018886470541,125.31659980346805,181.404732820452,215.42396112884848,225.97095120761264,166.1697801055971,84.9647608492125,42.19585870093921,27.535193325709876,23.35071755762617,21.62421932256376,35.41675540877897,49.973744384014154,67.64042143193547,142.76456246854755,214.88102527150912,174.7620310140878,87.42468900773812,64.74047831637763,65.04293925566891,38.06106964130631,16.790282740170202,15.750730311250214,20.325030037045817,31.76431130168239,57.19096127788335,97.7648614115831,159.91000445463888,216.37002624330415,242.0155790692986,215.1781688546034,124.36726491801655,48.04683127609718,29.479356885181527,22.674162236742568,10.068026658899534,26.020366221080568,77.32291148517587,132.06581892095383,171.1459120565807,188.0350577828401,184.00791342585492,137.72136146164897,73.42426776873745,46.8198024078354,37.78901826002807,26.134057483776004,22.97457967529359,23.87833841009005,79.75949025402697,189.95747041136445,189.59053131781317,92.26828769801526,105.88466832878444,170.34504308392275,120.65978439143127,44.944375699962556,24.450315815035182,18.35385740797297,22.967763120446207,58.34504837983607,159.7685034213638,269.3204476175818,243.28594553192124,174.52352525711802,153.72067010139273,96.0923571271827,48.094838370074406,31.024212654508755,13.70447679783015,11.251093775078452,12.271419521297897,12.125710469788986,39.37964601445411,98.50541371507549,134.50399705396086,142.0603247626805,147.22718088754868,124.273418830769,66.99972848532985,24.27132253808826,14.884444461534377,11.264442641607321,12.260109031614132,16.93702416310679,68.6265416998154,188.06921001622322,245.8209082898024,180.9389094938331,101.43524566008693,94.29282209524075,95.83738117533692,56.895428175927286,27.58218984750605,19.85712634093916,20.055582119825182,76.77683342756566,149.8883550032178,148.8825101065551,116.14766023599324,81.36551356816923,111.28441050676756,157.9863228563354,103.01428412964488,38.87170998399977,20.560011763239338,16.576441593231287,13.890650751898429,27.40879844353099,103.15941096181643,195.27602284577554,191.51033650494566,113.97536476030884,97.32369161617724,130.2661638089393,91.9497962490732,25.564864577680403,6.769290454654856,6.522343539521548,4.25198572742717,26.213455752316516,94.80621818784606,179.33545511953469,204.4784501455586,134.85488988395832,61.723098475366015,39.56836955362745,37.96877403776756,39.249661969442656,25.304014282543687,17.020717949877085,21.442806667240884,18.918336373911956,94.83816773766237,178.99033783335508,157.00171001652876,127.47577311331179,91.65785178185456,67.44278649476249,63.04271317563079,38.92351002881843,28.531755368094224,25.98061033272197,25.385700978165087,36.22393574647249,84.53417451179004,224.05478498400544,287.9821721759837,143.31859169971733,48.24783031453286,63.17348668382385,45.313990711519686,24.248479941165904,28.468112047120144,26.675097430491434,12.254748190171627,21.851867844891537,83.76662525884431,144.13828249860768,116.67404727672034,76.98035143905071,102.84203877662027,104.7015848609646,66.21081233397743,42.63990393728777,31.558626725126118,21.981040385982087,14.314900874984456,9.194326689300913,29.991544746451563,72.83948478742772,166.4103598370305,223.189401664146,116.6499371225545,23.99793949897593,15.76323129937027,11.70456693485649,15.283996778102242,17.012852273656495,18.399453920456406,35.1493811624642,97.01022784354464,163.50467159206352
