name,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01
KURA,9.416023517339342,23.082147273562786,41.91499126546262,64.55832091694784,82.09801048374922,79.79588127523797,56.27061558694837,28.05651405536906,10.966685188489215,5.402413074269022,4.006418428344265,3.6620185495663975,6.788550075065544,16.520447030731418,37.76848508378218,64.17376467659474,79.77977393547854,77.10843198153367,55.19346172138618,26.999453925360832,9.970947414462643,5.732322427517056,5.4185402610500795,4.5987606089869235,7.982983940799907,19.41328879601292,39.0258362633714,61.9392186826727,76.81425272442087,74.7562909656655,55.913432207219,30.847057810938743,12.961636337506363,5.6170341005983,3.784214735444851,4.137614740292269,7.302411311712998,16.294784133071012,36.480519304120605,58.37137799060504,68.66655764351404,66.74823917772171,48.526454475127316,25.203813422351306,12.685000901436753,7.678902976809334,5.165150091253673,4.170457851677087,8.367978078663436,22.655049453508212,43.78104928948637,64.30136825189902,79.7892531688294,80.783534981915,59.14172464149994,28.934647143904773,11.271860355101117,6.720542451334193,5.571647195086035,5.101186353392424,6.615659977586982,12.876922283802362,30.105851911701624,54.50376815739947,73.42414623574975,76.78676989987447,56.56552386208094,27.714871928562737,11.768884303430823,6.221260950635133,4.017692719283031,3.5783260834511,7.189303626936321,18.959102145975734,36.74288962889866,57.68590445118579,77.56481877441786,83.22065963513617,65.81995477996297,36.417558455799366,14.687216686547128,6.330858572550222,4.403988437843193,4.213030285794621,8.495012437683304,22.02612291991405,47.42977285537891,74.97512536393836,88.59508631950087,83.65347049001365,59.60020812079532,29.23009993959448,11.280384496443665,5.147270344785384,3.2854714174106956,3.6416065123401067,7.780005034940245,19.291055345775703,41.851498600105984,68.88658908129486,85.72368998181425,82.94799822209634,59.16609997035204,29.14604149173724,12.076693733103884,7.545327405749965,5.2918477019514185,4.144073399013498,9.26377177979452,19.589298274655967,35.30073846318477,57.83263343886348,78.98418840196445,82.4043529865411,58.87145871205565,27.908804737441887,10.369859877262249,4.636183848849183,3.4186097744780555,3.360512646035816,6.80720785543568,16.53369906265968,33.7579674718592,58.123357999472304,78.2749031973562,77.61227307462302,54.25433919611874,26.187836764838988,10.227381459740721,5.764785003418335,5.075135105658093,3.9403082883937373,5.242427409952374,13.739761928282524,31.4615960152897,53.748975265724,69.65040474636258,68.97902573621592,49.271591545331525,24.905979482152343,11.09455117474027,6.397843761093302
VISTULA,4.773439603073786,16.39624103919695,38.514446841979264,67.66744508266859,88.77546734967886,85.52392630935535,57.33482101528239,26.835157487995193,10.665692196414847,3.838263916484109,1.1022668810554535,0.9090079437893042,3.432605020239471,14.935192031845055,41.88691375980744,78.65714622306722,102.19952353031259,95.0083283709804,64.67070716837927,31.43744373668273,11.305949635105154,3.582417758054806,0.9618905451134144,0.6962651209938875,3.625023059335109,12.106555389379787,35.12315798710384,73.45417472917784,97.85429762788618,89.98901614189283,60.883746360667196,29.478634778894154,10.968722464560154,3.8294663896057366,1.2523865736794622,1.0504637951215163,3.5896269402219123,13.623489875856515,36.71820035392023,67.52602309635303,87.7649560059482,86.24830674042923,65.7459744400704,36.46646630596088,13.350863454821564,3.283791477669118,0.8306159070376146,0.5965696803732714,3.2507399595404363,15.05724862659104,40.18735201985609,71.78079179891375,93.0152543894066,90.65084217104213,66.58510726888085,34.53805112630947,11.682795200852231,3.125956233320118,1.1959206550201908,0.8022003191599183,2.3923806443105606,13.36670787519516,42.299546607931276,77.90110230067995,96.8478098692982,89.56447467073374,62.61887252486394,32.779884959125766,12.862177384307468,3.5465111905529536,0.8682447769798098,0.7376006687186315,3.149238132671167,14.763161658381108,41.48968254918512,75.69617957969191,97.80805853238971,92.98266404292696,64.51856005080339,32.40411267383317,12.566003026547488,4.252574628230111,1.3340806094227615,1.0373254481147007,4.544621690469648,15.980894554460436,41.59714669990777,76.21647946463654,97.56266431027966,92.67757375914917,67.56013296004312,37.83660164287353,16.332111176356985,4.99784355211211,1.1447269408681087,0.8966451799648354,3.11274906875524,13.254418394116597,36.926201819362035,68.34128355118676,92.0236692196152,93.94305055462982,69.34744553521207,34.71908126751764,12.844298067794323,4.368287601120633,1.217403068852641,0.6520063823534018,2.5905248921325406,10.494273816203744,32.511603856673204,66.34412952580129,92.7577943850656,91.5005538889342,60.65940880162422,27.67458339583296,10.77928858030745,3.621872472799139,1.0220226683104394,0.8083884936988486,3.7497264272724435,15.554173628117006,40.52007750432845,71.55066860866364,94.99455419883132,93.78592106078935,64.92440320001046,32.859970901754366,12.837529709586951,3.559919418829905,1.0667851835469104,0.7003611676851336,3.222171501736648,15.167614072928941,42.121419861207,76.31388730167319,97.13727452297799,91.29482010786289,65.26116882595028,34.94951490664021,13.48873049580121,3.8478178209230753
RUFIJI,99.31892743261022,93.22459807408086,84.36985450285245,67.67048716329589,50.1235929515655,39.53526777764655,36.8309560904254,39.68049608227903,44.435166635431244,52.381369270999045,69.34058318417486,88.3035444651345,100.29236862553687,103.2235817709188,92.31995775643746,73.07941837992345,55.066409953932734,44.91721681571768,45.87387780650721,53.85221352367022,68.00358886571223,85.96996024282595,98.34022016256122,100.69995225472476,100.4746370896,99.0400478466367,87.71264285731436,69.9463752959509,55.82946362951386,48.7664349873791,46.29349806638548,48.82555719008575,53.37191389849565,55.52273566605778,60.22007414759714,67.10882893676478,77.84052865745446,88.28847715257648,86.44474373452248,74.11177606076147,58.89107926077523,49.77657252920023,50.96152426996257,56.78230340728199,63.18439017796277,76.64591073866991,97.68058573530796,109.97255390092391,110.30777494786082,104.70420458187971,91.18592344956805,73.50566000018318,59.03529526903745,51.70001039525012,50.09153735712569,52.8912132229905,63.80611911138932,78.80128440003205,88.77100026607434,96.359923778554,104.22054760109815,104.75965964137957,95.14876851629741,79.1318111339368,61.53770779367247,51.45862956894594,50.30097914317764,52.01899691720383,56.4842442014554,73.40286324237208,93.12950360754304,96.0761735985796,96.86074575847843,97.61444264114039,86.19272179082193,69.63932292888452,53.479161799970726,42.13425632803813,39.40575407620152,41.84954141494188,52.86408014045329,73.56974829774104,91.317035054028,99.66863530299466,101.84423945678958,98.999107815757,87.78621578389367,70.97053109207259,55.27473644420397,46.00370766935659,43.647641741013096,45.13362281492953,48.61976534712778,57.87007464646607,75.16080140644002,87.43051326721498,90.60785903751898,91.38621788246769,85.75103664030178,71.83588392608681,56.96712288223688,48.59390585074032,47.87414298457654,51.92038233992332,60.69938582905138,75.81619345175237,94.18824697655387,102.28639881048801,100.54174583027358,98.1124521578091,87.24040203406935,69.185743346027,52.82048637841916,42.552818141388,40.5423024586879,42.814871540346076,52.26697811789634,70.38595588791223,87.39594403547908,95.46234195270455,96.35915487860206,95.07723747978041,87.69744068434008,72.44135182979342,55.16803069775157,43.6442822181107,42.08026051088206,49.977481169792796,63.238714119182994,78.38425459715508,94.10680029688841,101.88035119746604,103.7487827843498,103.86717716976926,94.96669904800945,78.96567474986402,63.72520596117454,55.34141501667602,54.56611279012648,58.939083870062376,69.2230999650691,82.37204205603723
URAL,0.23870641950268723,9.164910682074973,37.95775250026661,84.34230408495534,125.39874921807925,119.09529353724116,64.83205012649167,19.021129498359848,5.802711962998361,4.047234856687052,1.5700414514663479,0.12654445045303975,0.2616395183011992,7.2990361460203825,27.886546582627314,60.98023754655908,98.5854060336267,99.84908694331664,52.34682472139461,15.177562170197206,7.045570573270672,3.445241778186455,0.709607867062324,0.08390052615695666,0.22249525911132637,7.175370961243963,34.36358102083739,69.51310175271794,86.46781190152085,75.80887886185806,41.89318212995102,13.25961299597031,4.143779555439802,1.8618443376521372,0.5845588411525784,0.05672953354589575,0.15977403488307668,3.910652921021973,31.932779592443076,76.26033685142227,101.42482959652509,89.27521929121724,44.148317558050636,11.160023399998819,4.106346223901162,1.6421427559629087,0.5813729392255286,0.10491810930984341,0.36525411072180036,9.822762273984763,42.709064127690525,85.474331114619,117.27405495632678,107.7236948303468,49.750841883470045,8.91022622062612,2.748208470787919,1.4966032987423028,0.6841038629605349,0.10401753305329997,0.14167688570025025,5.897744297314208,29.494595996549236,69.0072924316025,95.55403690129272,81.88507781686474,42.584188718947395,15.07330612853969,6.116055623539139,2.5142654256488792,0.514486148279156,0.028200729923881136,0.0841096004606061,4.426812248590633,31.744153240507952,72.53844448241844,89.55453405990876,75.26649818463639,40.79628830606506,13.37541943169077,6.1704711101769965,3.681100648203765,1.0562772542280698,0.11849678877343879,0.27861468196813116,6.433554094774621,26.621314865915462,50.54313209439212,61.77518491638112,51.85904413097273,24.886346379693606,6.240004793190188,2.5026175518486298,1.2812325700024307,0.35976306615253995,0.06697751056197566,0.18154873057551824,5.0490049818403975,25.91571484488898,66.16666913221161,96.97685839946521,82.65841921260825,41.226681691751864,14.684906653908095,5.9350683315778525,1.9094473566232617,0.3413449027811254,0.10677759492032117,0.27173053150038745,2.412191770646493,19.177106534973866,52.54890160162739,70.39532039731724,53.78110878353275,24.587152770386915,7.755161169829748,3.275893272290868,1.796073854914716,0.7020498218624424,0.11686122193110314,0.2101792423615985,3.1600949398675784,21.882574601384324,55.19716034908307,78.07212994537902,78.3600767180654,56.6910671981675,28.89847947344992,12.731733530018278,4.579419392159157,0.694349436699244,0.0857102479903342,0.6247880031763191,9.232812547001041,33.36350555880412,68.69375691038324,94.70740456808522,78.69988222523106,33.287052973320044,8.418867483698257,5.802593887279019,3.5667316729405707
OGOOUE,104.29891123352486,106.59115264583082,103.84090996783259,93.41213715441154,80.88353426199147,74.61300259357822,77.52689630577466,86.4838177735011,94.33014444844005,96.30088396899694,97.88059394321796,101.20231602084817,104.5129392267487,107.23502571100266,104.27931572724087,93.18018523431809,79.84792176604627,73.10854440596796,75.89296612410187,84.31960307939303,91.79440952258905,95.15830560955271,99.60644929472338,104.1279103214231,105.70240858889628,108.26862116454109,105.83231894072439,93.47420724661166,79.75422884364502,73.36119903043529,76.01158374034718,84.91283618052852,93.08307443185033,96.05656277010678,98.543446993292,101.01041408053914,102.76576961006796,104.97627396021481,101.93526377739954,92.29588117088588,81.15275010418283,74.7809143762926,76.59278542314047,84.39162983540137,91.79674738179726,95.47118124724355,99.94116855531654,103.8108181231646,105.76373084628237,107.76472376000115,104.26202350748757,93.25453155921741,80.86844367148701,74.63305960999888,76.66873338337342,84.41302204358774,91.97363835691255,95.17786850091173,99.06609968470869,103.26155124153252,104.52614191173242,105.42365275893573,102.98509797984515,93.53595664466326,81.47245156189322,74.96801945194787,76.93405747315654,84.53614307815995,91.89529740567214,95.22216350146465,98.32729169364558,101.2112060035212,103.63517045682107,106.32929314547908,102.6597921570334,91.78726860930294,80.13960883051537,74.34344578141497,76.99172598664018,85.01833429209522,92.29826777958864,95.53750249829497,98.73855347097006,100.92810120319402,102.319375734633,105.70453244254068,103.45033353731425,92.52150460310921,79.7683134762151,73.27890358059352,75.31511270770113,83.02396639031237,91.05396265086698,95.0749328442501,99.40858062893544,103.08273412860801,104.27743778556625,105.51483989443432,101.82902758989152,91.09841373154832,78.9078481307953,73.18001975505675,75.90835606292411,83.68354364190337,91.70618416750357,95.93486233853218,99.57930610925459,102.89929031954082,105.03227526123503,107.3180354607503,104.42504191433018,93.71649486613792,80.65905587183292,73.7836658080911,76.33074785177442,84.96747963625448,93.10758145707831,96.03886386643958,98.12000306066766,100.47705127843122,102.52285444571964,105.57321371059962,103.65549894952969,93.74381935795573,81.34153329819429,74.84962549526348,77.05263004638383,85.00472727289818,92.86325009500065,95.91492453655823,98.94259703325329,102.51782439179473,104.60788932452905,107.16001610852287,104.60020926452884,93.43273802512437,80.21891998354957,73.69318248292541,76.07217057652589,84.12606192483972,91.59027219383361,94.63929224165689
YONGDING HE,9.617404095098134,26.730667407560766,57.3512063285968,88.64510438596828,107.0590319081013,109.61344444947781,95.70313163810852,68.7911251420484,42.3195596366175,22.98339073116591,10.993462182871092,5.016315340043688,6.853962223557488,18.79658961046793,47.21113953488949,84.52707914633528,108.3844337621968,117.28775288130757,104.73510697182462,67.37054894129298,31.471443555807753,14.470458555661493,8.990811059275053,10.053179935527703,15.498706835732795,27.460221145740874,53.066876702266924,83.19255238489848,102.11771292945397,106.66027969415886,95.25512350028082,63.54085734201512,28.864174389881303,13.049221100925635,10.025620491399998,6.891811063226145,8.559436900760161,22.23143297471184,51.199277074210734,86.68521960350526,107.8989520683173,112.08443726205243,97.91135664605406,62.13575956310224,26.80001105836996,12.697713607483207,10.04357441422548,5.435399953370898,9.930729670727379,27.299553057760257,49.40553110093212,78.83354735777176,103.58980067393404,108.9793494677364,93.33952414280908,63.52487194858275,37.8013306028805,22.2414692002406,11.934653950351148,6.601338222469809,8.235905811673426,21.129597042718153,51.389833880536116,90.56988672801857,115.16013555964324,116.81514205876601,99.23626494037778,63.27399491767129,28.016259985262966,13.910849628088751,10.264453788722276,6.187910955477607,7.669438337837271,19.401666817232197,43.93850265305646,75.09281904083406,98.13614704668939,104.73096751968534,91.84724785115878,60.3471776365401,28.285200791142135,15.70857379878503,12.697068722243463,7.831337725279056,12.189463368898448,34.45183544420385,64.44078939192741,90.20729678216321,106.2978400858218,108.6729510975215,96.75045188278855,68.1906869171932,35.9651803614033,17.21149848213907,9.950340014078128,7.715518870572733,9.281274551319447,23.832082054071847,56.56593757543638,89.30906241195268,107.00397886545622,111.54348994062275,98.10691143358312,65.18751772076517,34.56929506089162,21.481876315501538,15.441806317595937,9.739741815888252,10.463362702170901,23.814345444480885,51.98161795923397,84.64786086996344,106.20014180896366,113.1641194954496,100.87103681836595,66.09911312434645,33.6882169442151,22.381351626632274,17.247222038785914,11.283698094108646,12.91327567356648,26.977443553748785,52.63037794782231,84.69283733385465,112.32664335434865,119.97088919425224,102.92714596802787,69.54077989758207,37.63873498706989,18.922705163573188,8.694216788869612,4.022254608067567,5.040258949536575,15.711991689239916,48.398833241029095,87.02967567094548,104.40863270731545,105.25265678151189,92.71170562318363,63.54203002293971,32.06250257120084,15.645363376041187
OLENEK,1.2108274082704029e-05,0.3838686740871317,2.8034441960893934,20.929828252359588,60.18979387559348,78.04764065806965,48.16950836326022,12.461790159729063,0.6823490437507521,0.02197984272249409,0.0,0.0,1.7876273697997866e-05,0.18324456524802626,2.8911493360419858,22.878417977492273,63.084948080689756,79.54976603492233,49.3639503540881,14.124219781823538,1.42917038580396,0.03358767341133542,0.0,0.0,2.729546236516495e-06,0.16316058850693083,2.699947972932746,19.95991512328493,56.265006885680435,75.33097823189131,50.32482446630361,14.98771284998246,1.1649458715367955,0.012961132334199411,0.0,0.0,6.642514245354878e-05,0.42384890803080827,3.509572697049975,22.900587050247175,58.873663547904286,71.32831461977104,44.17447936840709,13.454716897096414,1.557643288631916,0.007957851990279912,0.0,0.0,1.5849974938877763e-06,0.15359045514734532,3.6028783855537942,22.429651247380143,58.68377638822348,74.08994996841255,47.07509729832617,15.020337465105303,2.3427691293704624,0.010993650426071346,0.0,0.0,2.160662378275595e-05,0.29173363127101015,3.701119956336564,22.368497362268812,59.72048016462104,74.98260613420254,45.323721782991036,12.928589175223484,1.8508557849898493,0.024772992596408132,0.0,0.0,4.358858189530474e-05,0.11366989264866456,2.8915753106822932,22.13986352425554,60.38558404398519,75.30005701226396,45.45288117552365,12.403608328768378,1.2280017748051628,0.0008871356416442147,0.0,0.0,2.6966606653066614e-06,0.2547564730621544,3.112839310952802,22.194514817525018,59.054588893052504,72.56770646572873,44.43131770283349,13.342808118455944,1.8047857690955982,0.0437484978232031,0.0,0.0,4.4436838714148106e-05,0.05652195462018826,2.6815531771464314,21.88390607249199,59.543118332083665,74.08916195660964,45.85167864945075,13.88992933640031,1.850218790808643,0.007094066206066107,0.0,0.0,2.900057566485487e-05,0.23753193443889,3.8743523011545857,21.502276624060958,53.737563717435705,69.67231960079499,47.18301015175398,14.392952052289914,1.0315215719331075,0.021396531268292284,0.0,0.0,1.2636727172255494e-05,0.12892556891905865,2.280956086708981,19.479055625656805,57.364975540106926,75.3849523713951,47.19989185758432,13.12528311277469,1.3047544056281217,0.03237384800985462,0.0,0.0,1.2623665524562995e-05,0.175348459714589,3.4718434683555417,21.70261786735805,57.49606000345763,73.66647859053461,46.37971067097114,12.861113462953673,1.0841862482306872,0.02625463411960833
LIAO HE,2.1074609421016075,10.102815106323913,32.42917376462553,62.978006551397854,84.55789247593448,89.4514262035482,75.34140522138178,47.50531674058611,26.544937531294998,16.605108636601557,7.706258910694229,2.3416123770227246,3.0747977077173934,10.617635586259226,28.485678482434665,47.48981196824233,67.15958495545837,88.4793174454856,84.27000828272988,50.025529939061755,19.167731436863313,9.012444586322033,6.355970717670321,4.495655188359196,6.483350469961894,21.298107001981812,46.96377676462438,67.96185232143769,87.40516157010045,97.80278179168447,81.19244714145728,46.39217944677005,21.593722543428903,13.10448565778164,7.511190376909314,3.88340575258231,5.728411951833571,21.60565304997288,48.477988363656486,64.56605898655036,75.70620312278115,86.01427812167462,73.54106728311838,42.943079724182546,20.64677615237707,12.452071740579454,6.606923224670768,1.6786412408837896,3.722093865783833,17.666078922709147,38.75826459861257,51.65913811398252,60.44046993390384,72.44628898070685,67.58811733508952,41.1849898889417,20.379778404587405,12.527540274113823,6.24379788527885,2.2882868551021165,2.3980346758454214,11.632143766811366,35.4822633169784,60.46254751967177,79.9538632975994,93.27740940605102,81.43907160697862,46.39958452911293,20.4193758546576,12.43865895973368,6.820200627011423,2.195047235559512,6.335671057822456,17.21226718795515,34.7388768185246,61.01035531363032,80.1360349016894,78.39251215413944,60.24004042870444,34.95973770879856,17.39650421268646,11.907546782613204,7.877388016113347,4.818314612689683,11.621675633876151,35.74409742339794,64.44589255895768,75.085756180296,77.48299178144171,83.4023521169004,73.2979522047929,48.868297373998416,31.3818686987905,18.095324415976812,8.334982927927642,5.121014901507712,6.018190871271107,18.387641581503757,44.56129463854292,68.93598014810273,80.9044593996921,84.67500879478618,72.70612074451203,43.4390201266072,20.609044877992183,12.287881340675092,7.975222307812962,5.154255049867345,9.188240073528775,27.764574839765068,51.21268964156732,69.43404535873731,88.64595947928603,98.24239283406341,83.47426277242542,55.75517677253405,34.62557635541006,20.3179191947967,9.195672398257042,6.282725186134257,15.034144336990485,41.81379253662689,68.35178766398991,72.29581602351209,79.38986157765927,92.05696233011203,78.59847304962739,49.04654169917067,27.68277864078995,14.673161977850727,5.515808098376114,1.9453931341839956,2.531840015295467,7.121676887722062,29.6892023740801,63.34460030813818,82.19564899525103,84.84894575349445,71.8586141408353,45.077377667615615,20.905512007632147,9.454261693668833
HAR US NUUR,1.4644587686387025,5.665156087143274,15.444852505314682,30.556321596829687,42.19254666233657,41.34306004326905,26.833747966404523,9.806638341249151,2.5301754841863864,1.3569594940413252,0.4312426204567594,0.12259383002536593,0.5668557641948003,2.2869416277627077,7.914161020979817,21.376332355798414,32.36826259729059,27.80225195789546,15.93374398516997,6.826918223689861,2.3124335139579983,0.9474920612621041,0.24119884942281042,0.19772944357788924,1.3488369660641675,3.4011600353362548,9.84149358516974,23.714822812317347,34.873609869643055,32.132901992243,18.331410957304637,5.767617647053383,1.1882889137771362,0.6122670714181608,0.2763668418109889,0.11167580597913906,0.4145850297970537,2.5883538588576034,12.946891607129189,31.34182091007949,42.22163493208664,34.20320535294026,16.064232773592458,4.313115528468202,1.2486038656575689,0.47270102710634293,0.10534101706673381,0.0766683162308748,0.3560269387350548,1.8681044312201953,10.515549444201458,30.654265206927917,43.64742293275154,32.28299724066298,13.784668183682088,4.903352712418359,2.1686222339983554,0.9066057456510247,0.2262261407820655,0.10035028538860136,0.5672559713056594,2.513964153536386,8.92108142043153,23.97203658411297,38.65257703565502,34.44560943664688,16.97354251718149,5.436614790079927,1.7650984342027223,0.6076396597116689,0.20053387561413133,0.09393523034547578,0.43404221794396936,1.584174585842461,9.089904285064149,34.42323417582911,55.67540656383423,41.92697603063922,16.789882960541703,5.027004546268617,1.5181983086412567,0.6871002749431614,0.24489920394895043,0.17499575911628712,1.103699105246044,4.029066002391121,14.26075490646133,33.76786078222824,44.29266282343158,34.891423146832935,18.897369790113306,6.687785416744755,1.3695200100621248,0.5673973674970414,0.17941350964268213,0.1690304858017182,1.1634376614972375,2.959907062798771,12.629911100089991,37.07455212115269,53.09262178917965,39.92959956831733,17.303143675025616,5.177305940432777,1.5985292369632644,0.7233636325746041,0.25064377860050746,0.14035178633398881,0.7506272024132615,3.3121035579143805,10.286219547328148,25.844376601760356,41.67778247038602,39.532730562111524,22.69610630306867,8.490331609748392,2.9920702433048767,1.5666354813636927,0.48464610355752347,0.15691973763603348,0.5416913000285141,1.8309641467462514,11.976730268683536,34.41064743918347,49.0382822567139,41.05928191141071,21.746026492186452,7.095651837990199,1.9572151718213462,1.038304229090651,0.32910619163412647,0.17660212640714584,0.8406031245747269,3.4095500351120673,15.90546619822632,38.67628494472653,50.02910100028212,38.01408580127862,17.51408111075833,4.9701894654030685,1.369852080228157,0.5915471043488296
FRASER,2.8505674271357178,12.067722678654645,33.66133154581273,61.78527536808815,82.85587411953394,85.28103949407492,61.191931023255,28.160941211852485,8.775088244882394,2.065664725383514,0.3323060769911712,0.31701434571129783,2.7166296809769968,10.725549258357198,31.05155150870025,59.79057009471916,81.97443680336961,86.10449153612495,66.25800237485885,35.20014193069018,12.15027131095782,2.2681957295967736,0.2681565350805965,0.3082448342492503,2.5469773400536555,10.469561903609517,29.93579031642536,59.497569357736886,86.05243582682007,92.41891492911245,70.48475523411486,37.31018786118548,13.817747693262213,3.0643593230679005,0.22546754383472403,0.36379288100101925,3.0540632912208014,12.239605842121453,32.07287386937239,58.4227933553868,78.79700033619338,82.39355460489334,62.50547429471474,30.8580504097622,9.77642996856665,2.094421997273322,0.16018970120485923,0.3598401167069546,3.104846976145849,13.44575061141942,37.511768718154116,67.73093946600612,88.29450799800489,89.70737544562652,66.38353902549613,33.416688851431424,12.107837003139688,2.984159635096246,0.2575988678706633,0.3393652821557417,3.0534678960669415,13.082281057129059,34.505899143423264,61.75195302024437,82.04960858464702,85.2794963901386,64.73185691555146,31.611524163022562,9.252674916953032,1.7297910035220994,0.18714883022347192,0.3618223321897647,3.2726661773646475,13.75662107395847,38.42820163527143,70.14203285174383,90.05201006598445,86.92566592412535,60.140746946915144,29.21566760155183,11.577993061662513,3.343661156896627,0.27695810645995367,0.29586692732821956,2.5382276661827863,11.340833230368695,33.60193682426277,65.15402267985289,87.78125495429502,88.39572042579931,65.24520222196008,32.10148926265005,9.55965878293451,1.5564194352812264,0.12497719318971418,0.41842293374844897,3.4891030551137145,14.427886787821976,38.725444255293596,70.04684759489868,93.39711072889818,95.16462798402142,68.72513244924427,33.16923048630771,11.219992024131281,2.643544043388386,0.30344726399018757,0.33920014674649407,3.211647077596294,13.47551575038645,35.926233055895025,63.90167001836342,84.70855372691172,88.14236872389799,64.95393957797056,30.37011517463957,9.143286923203895,1.9494439163577377,0.2417544674185682,0.36592160119445144,3.0430021808087258,12.465513784464381,32.6107831259,60.781171548336836,84.50315239799824,86.56272514670322,62.537971443913236,31.45046283044957,11.349433421408403,2.639563650721212,0.2109187938696508,0.3766683874347417,3.370987296247661,13.966886067216226,36.55531099175693,66.9513487819413,89.91184864904481,89.55072136426027,64.07795233808883,31.247127524452072,9.979191680813114,2.0729071129562295
