name,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01
WINISK,0.0,0.0,0.5532269515483348,18.791988163636006,46.11768781464904,71.56718606872994,88.34703203969127,57.31342248363514,12.618018442586381,7.445461259892196,1.0575748187174094,0.008555167085481956,0.0,0.0,0.4212251290224243,20.44611063502058,67.03417757197239,75.61681537357354,93.08129336909184,60.99392928595936,17.324172165374538,6.208830246165059,1.09262584864316,0.003266333777912724,0.0,0.0,0.5357626656709712,6.6883176856173385,25.861517392796326,76.78940596309876,89.42273355662022,69.50973372826402,17.005991665087773,2.717187749297784,0.8560055621785524,0.0032889483677585323,0.0,0.0,0.3429108653938574,3.813287402565105,29.09160824595816,77.37222879371143,99.2225209795652,66.27394358431441,18.451183560126665,6.223209771140934,1.5855346074252663,0.010833072560247707,0.0,0.0,0.4869513677920025,14.427711488935138,41.749918037446854,67.59476290223706,91.9256099183788,64.83821440774916,23.21256289975138,5.1631827903692376,0.679805347544011,0.0032486447762505124,0.0,0.0,1.0900334999428924,17.819124978840893,67.41045950997048,80.54921094115426,98.07327143894516,67.6449859718321,21.696693851191412,8.369453892222062,0.6946343913612133,0.003293738226711132,0.0,0.0,0.8500847049988153,16.91811376133827,56.87081320440269,61.025995347707266,96.66043826992468,63.98441295226923,19.601314529421288,7.559337818670902,0.8552241128618056,0.007915342768550488,0.0,0.0,0.16263906216433782,3.848292735676704,34.453331085568465,78.97886098194003,83.97817737017532,57.879693169682305,25.402279428508514,4.9450370689196355,0.8723237693837869,0.005461168763384859,0.0,0.0,1.008894659277694,18.376316640763676,47.58244580262072,80.08035834023217,100.09190361590483,62.616956573312,19.193498858467922,5.058090866612285,0.8622523362626984,0.003124757485299977,0.0,0.0,0.20478959993919552,7.5901209405947885,40.48403048391355,69.84304387260651,90.11584124643814,68.61624043518236,17.929046530965593,4.202330587429116,0.582072575597568,0.003233282890667681,0.0,0.0,0.5883670798217905,21.114294627688942,51.51511968565971,70.8404595268132,86.70099612152175,65.96449545323301,16.97772301630902,3.885195282859433,0.87628883463718,0.0032121389398443714,0.0,0.0,1.301965144550829,22.410903495022676,60.754354960996885,74.67378190542067,88.9856587731332,56.06884655893357,26.593689434462355,6.224054499288515,0.7217182199263437,0.0042779261950260244
COPPER,0.007002905343552917,0.05611799229696593,0.6944797061873698,4.306046793093569,33.55432920462341,67.2762217382429,63.32027353798838,37.68635636053527,9.467660166405611,0.8897117742420493,0.0762502345344106,0.025315545493507893,0.009009888096647208,0.05511880628073342,0.6726189673899958,4.89188811012937,30.07998778266934,56.62008891225954,65.00949025984612,33.917013639485035,11.017263642464306,1.143671401880057,0.0727977236107221,0.02621998011460367,0.007071814644837858,0.05574760462520288,0.6966203469447119,3.4704849539546676,30.53184150966213,66.17905278143655,68.20717772542515,31.469622108776836,7.8434432779084124,0.9528720229727764,0.07810080515589862,0.023420540469761712,0.010189959234322222,0.0493390416296541,0.7009371849682499,4.610109406199639,34.28390279201264,64.87985466801223,64.64379522019158,42.991825706954245,8.825973626797019,0.9046416309494398,0.07476221392560115,0.025453363511844598,0.005271559670405563,0.058064679554886006,0.7553742666110953,4.635040083495183,32.09275111711956,63.08908583061422,66.91389756625375,38.31710836406414,8.526218779190687,1.0408057460397653,0.07123142262121995,0.028149440164570782,0.009052956013506357,0.054748419380992785,0.6369561907118859,4.712795892172142,33.37624317475818,65.54925327340717,70.4709931599967,41.21124443657195,10.726315398635947,1.411782555588488,0.06914421741384637,0.027692915667979587,0.00766615709716935,0.05107038742799428,0.717327731216625,4.815845168242202,31.220316553172292,61.22006402713871,63.81015009681662,42.253105923168164,10.09223624326589,0.8907363351390383,0.07671450741001773,0.029458714927630417,0.008182976314304166,0.05032961269739138,0.7227009545717731,4.766592589923394,32.45449886312893,62.29849559864657,61.5237679636071,39.61612040374686,8.585925681258434,1.0274165802699995,0.07158076796968874,0.0291400106611158,0.009655912024171114,0.057211925650001154,0.7341405359923028,4.812628446130619,32.27213148029913,64.11297958579514,67.45143681387525,40.072310462735146,8.010126948839256,0.9892922741413941,0.07341308722655102,0.02305876646783179,0.008622273172592069,0.053154892195655216,0.7755245712875843,4.691893223725051,30.885283061566287,64.42468024731339,69.9155546350142,42.51477700790051,10.826157121558385,0.8116643630312477,0.07426988643053234,0.030983332608244707,0.009776503510074462,0.06069184444680992,0.8043047777794937,4.60627235361473,36.363722959961464,61.788939881032164,62.78573840764203,36.36050911920837,9.513727208018965,1.0168914158449371,0.0847176619167285,0.02919169203198086,0.008002089627951374,0.058366155904021666,0.743025910200396,4.868388967169604,33.67157544365891,69.00629947087977,72.47218409195709,38.81121786285836,9.291881461972427,1.0651802492879514,0.08303779742075332,0.03290417930331689
NOTTAWAY,0.0,0.047539786286940944,2.059121876999156,25.292719936799436,59.80160370777954,82.74091437707071,93.13805768019172,63.36262644860199,18.898469181502854,4.923484675895774,2.3665593553922792,0.048426212630707254,0.0,0.03751650160130889,2.1544200051028426,26.379282360513738,80.0756928443527,86.83493781924639,96.59057060522886,76.24802033918452,25.491040677968314,4.487432029958892,3.235273462795327,0.03313537834383311,0.0,0.0678792987895658,1.8619083393930256,25.53619100376797,65.93802380178454,79.99173950324916,97.86798477865274,71.74985340194571,27.952089077680682,6.571403280958708,3.225859031477229,0.026193552215883785,0.0,0.026664393667131702,1.4310521194545645,14.979299473385614,52.81841533972325,86.75973617861744,101.02438625098529,72.4222483045126,30.21566614517823,5.588128135211272,2.351003497870119,0.02155098642271994,0.0,0.02805297408973764,2.879763811248537,21.60677905625479,54.66268016745628,90.07802111689381,108.19604697672426,69.9695370751995,29.364202954206647,6.122835920578506,1.6433499951419552,0.02776158014552925,0.0,0.06356517070600977,3.2171748034591223,20.938798610271277,67.30165996014159,88.91500459155918,108.18928404171537,74.51310403646544,19.97682390422862,8.448140121230821,1.4217767017345926,0.020231558942499613,0.0,0.0373746056373125,2.226426443993097,27.557913090855187,70.98922431947986,87.44903343598797,94.25526694949457,72.45965959737056,31.06965395038029,9.49931780655076,2.7044457160079367,0.027795329217970302,0.0,0.04628248135204813,1.276082544751602,16.558223969189793,58.8394246242757,90.33243026653723,105.08731497314209,67.1798225214361,30.333593638472642,6.441146952562688,2.5900201410317223,0.019153543660238716,0.0,0.03947033371103796,2.964099150008572,24.970418526283492,67.62156608577145,88.53655699793694,102.80856524925154,69.40496560068472,30.08812687736287,6.738564822677888,2.307690959701388,0.14158691872078802,0.0,0.03489824927461223,1.7669982885988134,22.226801233007986,53.716148902093565,83.90926932541045,104.91436350957649,73.61790315336582,26.76336223677928,4.995627663977476,2.999181147132438,0.06313441122876792,0.0,0.0317480594505386,1.1429676092788823,24.911381611996628,57.2332222399991,93.93515635176614,94.12624549135865,73.18739379395294,27.643377291072,3.652609744385705,2.1108954943799874,0.006510788448032354,0.0,0.030348513568691195,2.701484064437471,27.60730105157705,73.4469083455658,90.76583943878336,93.0822131683719,71.2768515812229,30.60880710372883,6.120662171029434,1.9346712943674564,0.0337221308808321
TALAS,0.5870299451310911,2.3553404246385865,19.95860902013672,56.877177790014706,62.88365799445725,49.01705304957978,37.71492397499574,17.620608633836856,5.555202274904287,3.744612450424568,8.404108155452771,2.1134070405534184,0.25617092175373735,0.7670139056894579,7.679060012779336,34.84885631515724,37.01428984178714,31.970390318166487,33.96494521070289,19.104296950538068,4.366425837973721,1.7904125301965867,3.407603206064735,1.2043943692964243,0.5456738821677055,1.946362304639007,5.351144695791645,31.755070536994584,39.03074891935744,32.52948017852741,23.991303407746074,19.774325737034992,3.053074059780267,0.6340513570861778,3.8836871056808038,1.703658979810915,0.5833933601964373,0.898225061702265,4.141259784493881,26.168561682613227,31.822276560972576,29.61367002005734,24.06047823348031,10.410901300354727,5.408930509214253,2.4983440363824716,3.4195780661206974,2.2755951208210927,0.4731067291585844,0.9913286935944069,6.512919892425771,40.826553451023365,34.65391030702016,28.80052415489464,22.69683793066916,11.690832073262335,2.9432681489888473,3.358457926787053,3.9768628096732574,2.0682765755362493,0.5099925709867843,1.4144290247355922,2.251922934340463,22.252068184814448,25.375758999961786,27.704493392459153,23.147012734772993,8.60312622839666,4.70145646023631,7.450603975884738,9.385658919701228,1.3652485025467016,0.6464608638100814,1.348814715646817,4.982659113595788,32.796961876494976,40.541130277863616,48.17013146852749,18.400774903843523,14.652504806245986,7.649780979549167,1.3896618503117733,9.456473167086298,2.1150624499922888,0.4972420379644363,1.6383637798010946,18.66865841108121,27.64407440223746,36.228337699166055,30.298294043414913,27.78778913145656,13.921143880824927,10.086617665245674,1.5510010856566756,1.3255032408078666,1.1758073090445886,0.38189643519008304,1.5152221971466941,15.2148530357438,25.506844017036883,32.55772605113432,36.218796616627706,26.11166403843538,10.17441579881958,2.9232059364588348,2.900554843497282,8.056796549372088,1.9907310015457023,0.5646639377331562,1.4873976040645769,18.90058912537543,14.601298883328017,26.15729219973537,27.144067559954486,26.8880673952207,12.003417911319687,2.2121346525130914,1.2352585206010913,7.7720491601908686,0.9148102419412457,0.4668720088139239,1.1238428738285542,4.0152583422321895,23.280465737560064,31.08026892720047,35.56461126528366,25.08461076177923,14.19768678015473,2.9358644562885408,1.440759837104622,3.3061117962363746,1.54824803608902,0.5079649823114043,1.7102517764656904,12.171483722209826,55.1914663368709,29.387497270017708,37.33355471099921,21.212077714816456,9.337077866481216,5.272150242316049,15.955957481880734,13.962927031868434,2.1836927051629336
MARONI,108.41946231847712,95.07458534052776,113.85235150015464,113.87752765811405,109.74963016586183,109.70928175239204,123.66568289591193,142.73072502885725,152.95045235186288,154.52118250753833,138.09433434145302,117.89999222257413,104.28059158029319,95.57891729021698,116.57202065295519,111.07527492086814,108.75187841287129,108.6743024654695,125.35398262407699,143.0235801018501,152.658728706722,150.58699114103734,131.93434914107857,109.33396055507993,103.32706638658335,95.19696961398455,114.3108375886969,113.54284651627513,110.60240570251837,106.65603166608354,125.46878821441304,144.06038000328232,154.71865917322964,159.1463532853972,135.5743149235836,118.2398945105478,104.24324520378745,95.8682102828064,116.29613239541705,113.70208770132183,110.76368922522721,109.45678388432086,126.90476684659687,144.11804065476267,149.05265423362778,150.86805239729898,138.58398377030707,118.30429044697644,106.53905731825819,95.42540971189096,115.49574486319239,114.1356117337699,110.37565000855052,109.43383269607419,123.9914906532476,142.8066102120764,155.0241232208823,154.71480185845996,138.64153449050497,119.59166247092729,107.94482605778747,97.3237884225183,114.94782911895145,113.76934873658631,110.5886052756524,109.67549456267206,124.06565163809157,142.88027064334048,153.44449258234852,155.3414517085303,130.8027827154519,114.1632302830784,105.49996866813068,97.35612833829938,111.74631835633434,112.03736018411955,108.19613994773904,109.03230646454014,122.79100039451575,141.0516817171762,151.16262154465085,148.97760244868047,132.94406521941895,118.3722013468425,107.44467866473425,94.693439171234,114.11289578179903,110.81988052594548,108.25832545802488,106.96783107223266,123.97503767533404,145.4193935330649,155.35572056106557,159.60414291783204,134.58346133150536,116.78738111774555,104.44601461744993,94.01980510010274,111.48173773990564,111.71860830738763,109.97748726561878,107.69242757157299,126.25397669121054,142.84085737335343,153.91819709523054,158.41337527348125,135.35505832315843,113.43354986909158,105.75661030702956,95.36127221714226,115.17337541605943,112.89316277128792,110.3287041285123,107.51262381751792,122.5860758954325,144.01383069721564,152.41899866748352,152.23949060525348,129.282841466064,114.75568203365286,106.32708152723215,95.14176699644219,115.38548755719728,112.7749005673735,109.33423149968966,106.80158320033064,124.70902477443083,144.03464559759797,154.16278671187393,157.54801247309544,136.1077110059984,118.10775291897424,104.5359905025004,96.22103920269876,115.27692432228692,112.37121710254718,110.05298172258735,107.39929610929194,123.6479429065569,142.19515054190302,153.462676079383,153.28856339441296,131.03862868892472,116.21684946587594
ANDERSON,0.0,0.0,0.033424244431999865,0.23180286072307288,26.834454458180808,93.00930893066828,86.3197470381889,41.83288271658043,6.882238429258167,0.0673905703999341,0.0,0.0,0.0,0.0,0.03277568572482533,0.3197563332204441,27.7784265235809,98.25224160220138,85.85153757367766,38.75124123193201,9.297677512783972,0.11172593855993357,0.0,0.0,0.0,0.0,0.03921785176285119,0.24666937900960037,26.187264263663746,86.12140074132257,97.77910534949389,45.70566841166916,12.764352577029088,0.7352873285568188,0.0,0.0,0.0,0.0,0.03860636318113225,0.27259373353858135,24.02602340132588,83.04777307528272,96.98936155897928,40.76789114067259,4.17640649572208,0.3158042431451349,0.0,0.0,0.0,0.0,0.036528909654439425,0.25691010149051297,28.8033379049681,80.92907924248019,91.8011547218845,45.39224467138176,12.031453073887107,0.7201967115384182,0.0,0.0,0.0,0.0,0.03262165506681095,0.3096177153068322,25.271854590506276,87.77994068880852,103.60034248338494,57.8532643986928,15.48647672524971,0.7159690231845046,0.0,0.0,0.0,0.0,0.03048081687380567,0.2431395482644091,26.69771149861109,94.4664961635814,97.91138745366071,45.93871934142609,4.356757191843043,0.44713623008600856,0.0,0.0,0.0,0.0,0.03925071879118563,0.2379730654295022,19.34598366808569,83.57688218099501,87.58421783674875,47.794611643626205,6.956844133157656,0.7214913304488114,0.0,0.0,0.0,0.0,0.026790951507308643,0.4967047388391067,22.999715396890934,88.43933356008287,91.85142514359012,43.232259830164296,8.537113045119,0.19078182231525875,0.0,0.0,0.0,0.0,0.0407221006703962,0.2460933116551039,20.5897882386639,84.14215120474508,94.86293080906778,33.434035890438516,7.318617213618692,0.16054826961876825,0.0,0.0,0.0,0.0,0.03602905631796034,0.35190733949818526,27.528550287673358,73.25124900375054,94.67969029039755,40.36270654924412,12.057535643113939,0.40212004063301904,0.0,0.0,0.0,0.0,0.03682605518247488,0.2398360934040929,21.45023361580025,81.50356579658161,90.82003437064945,48.835705154994756,14.904629311793357,0.48576310970442843,0.0,0.0
GUADIANA,14.671350724822654,12.89489119888797,41.52453656918539,63.67662044775114,78.5586943944,71.88015550609005,63.24251941095981,43.54048800520234,21.46057135784995,20.961038356150812,15.787912280362251,11.344829992200468,13.160923385137703,17.64586278129802,45.26299313587659,65.26535175546898,95.80551886436236,91.72843289702388,75.0891011921789,47.41681758497578,19.28323911013863,5.6107396630179105,9.744129790705227,8.650077702694924,6.67483387105564,3.9922406976643625,11.87606987371418,27.4369005546747,35.8329991468543,38.86427720882419,35.34233077082188,21.375232046029254,16.180145348208125,9.091068339354132,9.67697206174299,10.440318137829118,10.52338524997358,13.720158487466431,36.92528741667728,53.92339278719686,62.79157905923081,80.74485774951462,65.7394198510404,29.75697962492307,24.83781893768399,12.903652275923008,14.736717879480187,10.89572102367494,11.817760228575224,13.643860300298591,39.84821386067791,65.19940105275724,94.07027617326565,89.49514558948013,76.00003347241619,50.772473190186794,34.33502578951759,18.11983782480899,6.274762393083775,8.413362737742416,9.605425562438759,13.459129438262979,31.458929004740412,50.123705900627385,84.27642501221405,93.78554678779292,79.17231981001946,38.43223200549923,29.699667836623732,12.352690441039458,9.116871360035628,10.430014480678743,13.208556889344495,13.734305329624892,27.12826019307431,44.11390436807731,44.94421947034913,62.289140965106924,43.50847355862796,30.303801717569023,21.29866673415011,12.368467134691054,4.7738891351278525,11.814473563966795,14.880294773985488,17.472434909444168,40.43487226651613,64.81469076653093,83.17108726858962,87.49665161247974,74.54767437340492,42.22249186253542,25.032987312196884,10.250990992780531,13.856144908282548,10.266708965439458,14.562879509159414,16.238482609391117,38.226263147576375,58.502472675179085,97.20764205079064,95.9069981929314,70.46662605812364,52.62256515893892,28.666401411868893,7.5845577159816155,13.200762869297742,9.865827344016754,9.176976203906381,8.069691848771846,13.957511985862377,28.518016043111274,58.275456528819085,57.1565019039856,45.82823079047105,26.890909040356302,17.88146304920184,14.615092893817312,14.850527067947999,11.152364819926028,13.311615515428349,17.597411061678077,53.49336177825734,68.09693473689771,78.14997509079048,81.03577229805033,67.17918098056509,44.37127436169033,21.223666722059168,14.583653059914848,9.83276175225164,6.029615941153888,7.249081990992075,13.456027896988124,34.22070343183242,53.57581577490241,51.82117097491001,71.41584185221572,60.1592075869456,36.88585528907937,40.069544731100706,23.612250859464687,14.646040886190118,11.239234966106523
ESSEQUIBO,113.14558452068685,105.23928128501274,117.93577950987083,108.3980664927619,105.61394160497754,109.11771089336416,122.2129347887719,131.47406441171344,148.5685731668093,152.2319147311538,139.5175227003248,121.88077850830977,114.17231326052115,107.23698945219778,127.768990803014,113.0909822177067,107.74244318039065,110.4606672708776,122.03058689851335,134.74427004918513,145.5578523263922,151.6761935862446,135.7539604199785,118.4144430190262,115.72467942565487,107.23258639671496,127.95986606993286,115.9080708696553,106.36508918146893,107.9422474349131,118.05307693417076,133.7757149276603,142.97460296291138,151.07489449609645,136.72900441927501,123.40845282653227,120.10404891162118,111.56898649428805,127.44124905324438,110.16180226464257,107.45733217149504,109.38286710269685,120.63092040209058,136.05634788535568,145.58468834432048,151.21847452080348,142.34384777443827,125.87362113734322,120.52511022877175,110.41978771028298,130.5741660488123,115.36184965529031,107.21059751750337,112.24844893369118,120.36870429091869,134.69982745301442,144.9716911574543,153.20275200193134,138.142000642783,124.11991291958427,119.12726381728065,112.9342979056472,129.49488069427616,112.53287985203559,108.27732372434099,113.08162012199074,124.07567180061372,134.2675106204545,145.15904877658733,151.7911171245438,137.88941112117385,126.76464293206195,119.59204461315322,110.33434595294531,123.51428270445808,113.30008127014415,103.86050339037965,107.44363037876427,119.82931264106,131.92451370311457,144.66265492452814,146.79952940234693,133.84910939216616,124.16133327029287,119.15987665059804,112.50242180629803,129.98019355732595,116.27657579715961,107.68486861138327,109.08656859977384,120.33734903412382,135.23998271783242,143.87275545423955,150.05444726964015,140.06768482235074,127.66019282396837,120.08017379858263,110.18240077903064,128.8815636255712,113.15884660525262,105.65689789038541,110.97563790575123,119.40798727436783,130.68577741353783,144.16010193032068,151.9648706572791,143.53371971541472,125.16917048281134,117.38272158971039,111.01389686579358,132.30488838774696,114.9322661155209,106.68008878915543,107.07766812419302,122.02158560359427,134.9968453989869,144.10192173462227,145.97653034651208,127.91010579346356,123.46322282564364,114.39235647917178,109.67554263452956,129.32857471600363,114.48531059531858,107.0619492257389,108.59011124555072,121.9883425408568,136.6260576784036,144.0811478908008,148.46156519593384,137.2542496031011,124.81429635771036,116.57932958097318,109.58170780701809,129.2624658673708,116.96016218209596,107.21039386842561,109.80052739401135,119.24048045661021,133.36953685202585,143.5323740857591,148.34201267223116,133.1745891259116,122.71144381666419
SUSQUEHANNA,7.321356207546558,9.803695589822784,12.509538237125389,44.87270141919046,92.03987341937784,121.88758116950616,137.14182177702008,111.70444525445401,68.28787471274747,18.090893869809666,6.048730050801419,4.721346302362839,7.536569918548111,9.123853972399049,10.575891446015271,48.81838622428759,93.00027710714679,119.68631310342201,144.90916171834226,117.85086141228089,66.40131821119522,21.144962988350827,11.322776214912869,4.2211466869685745,4.8042317863391295,8.931447769901746,20.42928871724368,42.76667173629342,82.58631882453892,109.72012977996769,134.6506074587773,100.56898494414895,58.447156985068105,18.522800040611646,7.903213032697938,5.273512267731064,1.539649639268392,4.25508579851147,11.218829826117888,41.03866668154846,83.57897166153667,117.96480035363878,139.6989437522802,108.31356979904899,58.72788896920188,20.97565998504465,7.469250211053746,3.109871063855103,2.541061461941218,9.564803816116894,15.768240768462858,31.650015637306588,88.61356517072007,116.20889606144353,127.85723518009559,107.75755266919883,61.23619542118271,18.185735578455766,7.638212218688927,7.686297127995356,2.2507884349327405,7.45761957007022,27.226029275589745,49.14685175138973,88.47928684060342,111.5707701665043,136.41894894209756,111.53542416730787,60.98300150220045,18.22470929301826,5.900019661384387,4.103553433719989,7.312844585217785,4.86149179083245,13.371937225951006,39.0487893184474,84.82647887640678,116.32149128024567,146.6308318929638,114.21672593199185,69.90713363750649,25.675825373984587,7.133876589972529,4.0132843773433295,5.2302338415701675,8.219612400990277,4.65735596793832,47.98501643319193,95.41909453769038,117.55832501176126,131.95454386583964,109.91980349683388,55.92383454418933,21.131391150142875,8.209962206598865,6.938657743681628,7.796589109176695,7.845977062588404,19.511425380978395,53.684143303729364,87.17985168066788,121.88198302424202,125.66344507370559,111.37135234500946,66.92227344127605,21.2984444188203,7.934221938277656,3.904282270349396,2.7866737972261513,0.9158657513889691,9.80475895397858,45.41574758866411,90.59582514790456,119.97447280469422,129.93978376033468,112.9750899524396,62.111366197277874,18.659228826393957,8.358594923798442,2.530336278237554,4.637634105219343,5.223934375560975,15.250110438264185,39.438712164006326,80.33306588549789,118.50163386992259,137.8307050369297,117.17938997004705,61.46953385810421,15.475823932402815,5.601752796410281,3.044094225383986,5.8330889015151985,10.043583917952304,26.31923167057917,42.52199680098923,82.22657412917832,120.13318934913079,138.8208154007692,118.98950543972616,66.99899885943269,19.26677812158046,8.794087229711057,1.611545488262782
JEQUITINHONHA,127.27640711524639,112.91939528702125,99.10372632050509,74.31673092969586,55.25560819931905,38.798447613468184,42.18034880746037,50.99656133521569,75.14287928465542,81.01998909442366,77.37309099149842,94.90930682570742,117.00878201881119,112.93103732648939,114.58337370784754,87.78719886206487,63.98343635210925,53.40254043905139,61.72956988969034,74.05600816753686,86.01751203062051,91.92495102678153,88.30849671867712,106.50001163344464,114.65514604480356,115.9959362033481,113.24899059355867,80.19022172406537,59.03202000331063,41.28634327047547,46.62974965537358,62.37952893373594,74.79584045638337,84.1004313142881,81.24869776899347,108.65115744839409,122.57321902737854,101.59080341277269,110.18301214158818,86.71160594504396,64.71996740028567,47.824379658457595,50.4613246786062,63.789780725807134,82.06118667360147,101.85942729959355,99.17652818066965,112.72037573245515,125.9630799680077,119.34533381464166,112.65485028813558,82.38499456110843,60.6745304684657,44.83299586305908,44.65729358194999,60.018339090564865,75.78206636562291,82.40725103866029,66.8105025165103,105.42457032759643,118.6516565723486,114.17999008753742,111.07150895100038,80.6845624451992,57.41712420777792,41.376110974412974,46.64761399376411,57.471862777709575,75.79958940459838,89.09182400092196,72.65810745553412,109.90009399755779,129.69821914675168,113.23170207395867,100.48127504594589,87.12103530293413,65.45312914820232,47.81539858316772,51.996780967264044,61.47638759353771,81.09389090562082,94.86913213670663,103.91710718751014,108.87646400071502,120.98136660356447,106.06466718207807,111.47655541876942,86.33028543974274,66.11198739206863,47.7378821949937,49.738039707567125,62.664054746443185,77.95241806115529,91.96359826401549,96.66237800591561,115.77766768156911,125.33243795176732,109.7719328120699,107.28270018207705,84.78085990015953,61.99557644591102,44.6732776598545,45.48870228272767,63.03408970548323,75.84407690548423,83.56740959069296,100.20692856917931,112.41134999399655,124.96915215909544,109.78758567557767,100.61620824633631,69.18666380455895,47.922128474737455,38.20225136594288,42.001272426701554,61.29654687820596,72.2554217137315,79.22734854869708,84.50708894979806,110.1037535947798,114.28965989639472,110.78424002429533,90.8912112956785,73.77425834311832,58.48277708547511,39.14376317907785,41.95338748229841,58.35794142782124,74.34148334143103,84.51570669912815,81.62178843619967,108.99921126022215,124.3447832165433,108.80272348887009,101.96470590409459,71.47114385935626,52.39764673629678,39.580399343591175,41.0356923184041,59.434451989899905,67.10018884552754,73.66280048546245,87.6114643535608,107.48539102433094
